area_code,area,year,unit,domestic_supply,exports,feed,food,imports,losses,production,seed,stock_variation
44,Colombia,2006,1000 t,1348.0,55.0,,1324.0,1376.0,21.0,26.0,2.0,0.0
44,Colombia,2007,1000 t,1311.0,56.0,,1287.0,1330.0,20.0,37.0,2.0,0.0
44,Colombia,2008,1000 t,1409.0,55.0,,1385.0,1425.0,21.0,39.0,1.0,0.0
44,Colombia,2009,1000 t,1379.0,49.0,,1356.0,1404.0,21.0,24.0,1.0,0.0
44,Colombia,2010,1000 t,1450.0,48.0,,1427.0,1483.0,22.0,15.0,1.0,0.0
44,Colombia,2011,1000 t,1581.0,35.0,,1555.0,1604.0,23.0,13.0,1.0,0.0
46,Congo,2006,1000 t,109.0,0.0,,107.0,108.0,2.0,,,2.0
46,Congo,2007,1000 t,115.0,1.0,,113.0,96.0,2.0,,,20.0
46,Congo,2008,1000 t,119.0,0.0,,117.0,63.0,2.0,,,57.0
46,Congo,2009,1000 t,154.0,5.0,,152.0,159.0,3.0,,,0.0
46,Congo,2010,1000 t,167.0,5.0,,164.0,165.0,3.0,,,7.0
46,Congo,2011,1000 t,173.0,1.0,,169.0,228.0,4.0,,,-53.0
48,Costa Rica,2006,1000 t,159.0,86.0,,153.0,245.0,6.0,,,0.0
48,Costa Rica,2007,1000 t,174.0,77.0,,167.0,252.0,7.0,,,0.0
48,Costa Rica,2008,1000 t,184.0,87.0,,176.0,272.0,8.0,,,0.0
48,Costa Rica,2009,1000 t,192.0,78.0,,183.0,300.0,9.0,,,-30.0
48,Costa Rica,2010,1000 t,193.0,81.0,,185.0,297.0,9.0,,,-23.0
48,Costa Rica,2011,1000 t,198.0,80.0,,190.0,285.0,8.0,,,-7.0
49,Cuba,2006,1000 t,832.0,0.0,155.0,631.0,835.0,44.0,,,-3.0
49,Cuba,2007,1000 t,820.0,0.0,205.0,569.0,818.0,45.0,,,3.0
49,Cuba,2008,1000 t,870.0,0.0,183.0,635.0,870.0,52.0,,,0.0
49,Cuba,2009,1000 t,793.0,0.0,186.0,555.0,793.0,51.0,,,0.0
49,Cuba,2010,1000 t,863.0,1.0,186.0,619.0,864.0,58.0,,,0.0
49,Cuba,2011,1000 t,827.0,1.0,186.0,583.0,828.0,58.0,,,0.0
50,Cyprus,2006,1000 t,74.0,11.0,6.0,62.0,164.0,2.0,8.0,1.0,-87.0
50,Cyprus,2007,1000 t,88.0,10.0,2.0,74.0,114.0,1.0,11.0,2.0,-27.0
50,Cyprus,2008,1000 t,91.0,11.0,2.0,78.0,133.0,1.0,2.0,1.0,-33.0
50,Cyprus,2009,1000 t,99.0,8.0,2.0,83.0,142.0,1.0,15.0,1.0,-50.0
50,Cyprus,2010,1000 t,110.0,10.0,3.0,89.0,139.0,1.0,19.0,1.0,-38.0
50,Cyprus,2011,1000 t,113.0,10.0,2.0,82.0,142.0,1.0,25.0,2.0,-45.0
5000,World,2006,1000 t,614419.0,154121.0,109394.0,429319.0,149409.0,22803.0,597205.0,33405.0,21926.0
5000,World,2007,1000 t,608905.0,154907.0,99124.0,431674.0,149207.0,22685.0,608672.0,34360.0,5933.0
5000,World,2008,1000 t,646037.0,159490.0,129825.0,433994.0,154009.0,24449.0,680911.0,34714.0,-29392.0
5000,World,2009,1000 t,644215.0,176163.0,122739.0,436164.0,170724.0,25514.0,683043.0,34890.0,-33389.0
5000,World,2010,1000 t,638153.0,176979.0,106617.0,445005.0,170883.0,25357.0,646386.0,34472.0,-2137.0
5000,World,2011,1000 t,668025.0,182996.0,132917.0,446932.0,178534.0,26341.0,692023.0,33910.0,-19536.0
5100,Africa,2006,1000 t,50503.0,529.0,4723.0,40850.0,29606.0,3845.0,24480.0,886.0,-3055.0
5100,Africa,2007,1000 t,50978.0,840.0,4602.0,41266.0,31337.0,3745.0,18725.0,918.0,1755.0
5100,Africa,2008,1000 t,53105.0,808.0,4996.0,42226.0,34212.0,3931.0,19555.0,998.0,146.0
5100,Africa,2009,1000 t,57556.0,923.0,5592.0,44839.0,36058.0,4303.0,25950.0,926.0,-3528.0
5100,Africa,2010,1000 t,58428.0,1148.0,5637.0,45256.0,38765.0,4232.0,21256.0,981.0,-445.0
5100,Africa,2011,1000 t,61270.0,1171.0,6262.0,46714.0,42002.0,4554.0,24835.0,972.0,-4396.0
5101,Eastern Africa,2006,1000 t,6260.0,134.0,,5883.0,3614.0,221.0,3052.0,130.0,-272.0
5101,Eastern Africa,2007,1000 t,6644.0,322.0,,6017.0,3622.0,233.0,3202.0,122.0,141.0
5101,Eastern Africa,2008,1000 t,6790.0,205.0,,5954.0,3770.0,255.0,2951.0,152.0,274.0
5101,Eastern Africa,2009,1000 t,8519.0,187.0,,6820.0,5975.0,344.0,3706.0,133.0,-975.0
5101,Eastern Africa,2010,1000 t,8707.0,381.0,,6746.0,5981.0,330.0,3750.0,132.0,-642.0
5101,Eastern Africa,2011,1000 t,9111.0,354.0,,7113.0,7034.0,343.0,3704.0,146.0,-1272.0
5102,Middle Africa,2006,1000 t,1251.0,2.0,,1196.0,1387.0,54.0,6.0,1.0,-141.0
5102,Middle Africa,2007,1000 t,1286.0,5.0,,1245.0,1132.0,41.0,13.0,1.0,146.0
5102,Middle Africa,2008,1000 t,1371.0,4.0,,1325.0,1364.0,45.0,13.0,1.0,-2.0
5102,Middle Africa,2009,1000 t,1470.0,8.0,,1422.0,1491.0,48.0,15.0,1.0,-28.0
5102,Middle Africa,2010,1000 t,1558.0,9.0,,1501.0,1491.0,57.0,14.0,0.0,63.0
5102,Middle Africa,2011,1000 t,1703.0,5.0,,1640.0,1766.0,62.0,7.0,1.0,-65.0
5103,Northern Africa,2006,1000 t,34112.0,212.0,4662.0,25275.0,17682.0,3314.0,19209.0,712.0,-2567.0
5103,Northern Africa,2007,1000 t,34241.0,294.0,4551.0,25577.0,19764.0,3221.0,13526.0,742.0,1245.0
5103,Northern Africa,2008,1000 t,36122.0,262.0,4940.0,26508.0,22039.0,3375.0,14364.0,799.0,-19.0
5103,Northern Africa,2009,1000 t,37757.0,376.0,5529.0,27206.0,20430.0,3622.0,20143.0,750.0,-2439.0
5103,Northern Africa,2010,1000 t,38093.0,396.0,5575.0,27374.0,22821.0,3542.0,15884.0,802.0,-216.0
5103,Northern Africa,2011,1000 t,40080.0,489.0,6194.0,28020.0,24312.0,3845.0,18877.0,785.0,-2620.0
5104,Southern Africa,2006,1000 t,3380.0,59.0,31.0,3223.0,1239.0,70.0,2125.0,42.0,74.0
5104,Southern Africa,2007,1000 t,3427.0,95.0,32.0,3262.0,1442.0,71.0,1922.0,50.0,159.0
5104,Southern Africa,2008,1000 t,3459.0,205.0,36.0,3296.0,1794.0,78.0,2149.0,44.0,-278.0
5104,Southern Africa,2009,1000 t,3444.0,167.0,33.0,3295.0,1636.0,73.0,1978.0,38.0,-4.0
5104,Southern Africa,2010,1000 t,3454.0,149.0,32.0,3296.0,1710.0,78.0,1463.0,40.0,430.0
5104,Southern Africa,2011,1000 t,3583.0,146.0,39.0,3429.0,2210.0,75.0,2042.0,34.0,-524.0
5105,Western Africa,2006,1000 t,5500.0,122.0,30.0,5273.0,5684.0,186.0,88.0,2.0,-150.0
5105,Western Africa,2007,1000 t,5380.0,123.0,20.0,5165.0,5378.0,178.0,62.0,2.0,64.0
5105,Western Africa,2008,1000 t,5363.0,132.0,20.0,5142.0,5245.0,179.0,79.0,3.0,171.0
5105,Western Africa,2009,1000 t,6366.0,185.0,30.0,6096.0,6526.0,217.0,107.0,4.0,-82.0
5105,Western Africa,2010,1000 t,6615.0,213.0,30.0,6338.0,6762.0,225.0,145.0,6.0,-79.0
5105,Western Africa,2011,1000 t,6792.0,177.0,30.0,6512.0,6680.0,229.0,205.0,5.0,85.0
52,Azerbaijan,2006,1000 t,2538.0,16.0,175.0,2018.0,1143.0,66.0,1460.0,123.0,-50.0
52,Azerbaijan,2007,1000 t,3093.0,16.0,387.0,2061.0,1507.0,69.0,1305.0,133.0,296.0
52,Azerbaijan,2008,1000 t,3004.0,45.0,388.0,2093.0,1489.0,67.0,1646.0,179.0,-87.0
52,Azerbaijan,2009,1000 t,3050.0,25.0,522.0,2022.0,1035.0,67.0,2096.0,146.0,-56.0
52,Azerbaijan,2010,1000 t,2816.0,7.0,422.0,1938.0,1406.0,62.0,1272.0,145.0,144.0
52,Azerbaijan,2011,1000 t,3123.0,6.0,382.0,2022.0,1480.0,63.0,1641.0,152.0,7.0
5200,Americas,2006,1000 t,72003.0,59766.0,8358.0,55751.0,24645.0,2242.0,98194.0,4089.0,8930.0
5200,Americas,2007,1000 t,68627.0,68699.0,3515.0,57029.0,26269.0,2082.0,103017.0,4251.0,8039.0
5200,Americas,2008,1000 t,73936.0,62656.0,9464.0,56857.0,25948.0,1830.0,119041.0,3968.0,-8396.0
5200,Americas,2009,1000 t,73068.0,54689.0,8852.0,56698.0,24772.0,1773.0,110134.0,3827.0,-7149.0
5200,Americas,2010,1000 t,72789.0,59407.0,6482.0,57780.0,27105.0,2132.0,113991.0,3745.0,-8900.0
5200,Americas,2011,1000 t,75440.0,67941.0,9694.0,57737.0,26979.0,1859.0,109183.0,3533.0,7220.0
5203,Northern America,2006,1000 t,38616.0,47020.0,7337.0,28107.0,4362.0,12.0,74481.0,3098.0,6793.0
5203,Northern America,2007,1000 t,34943.0,55509.0,2635.0,28705.0,4839.0,16.0,75911.0,3303.0,9703.0
5203,Northern America,2008,1000 t,40154.0,48139.0,8457.0,28203.0,5082.0,27.0,96635.0,3108.0,-13424.0
5203,Northern America,2009,1000 t,39064.0,43527.0,7527.0,27858.0,5253.0,23.0,87316.0,2951.0,-9978.0
5203,Northern America,2010,1000 t,37048.0,48493.0,5344.0,28060.0,5332.0,23.0,83362.0,2840.0,-3153.0
5203,Northern America,2011,1000 t,39441.0,51714.0,8236.0,27778.0,4882.0,22.0,79707.0,2803.0,6566.0
5204,Central America,2006,1000 t,7461.0,1318.0,82.0,5141.0,5301.0,782.0,3381.0,97.0,97.0
5204,Central America,2007,1000 t,7295.0,1434.0,81.0,5225.0,5158.0,528.0,3518.0,99.0,53.0
5204,Central America,2008,1000 t,6861.0,2314.0,86.0,5152.0,5112.0,162.0,4022.0,115.0,40.0
5204,Central America,2009,1000 t,6799.0,2030.0,86.0,5273.0,4733.0,200.0,4119.0,75.0,-23.0
5204,Central America,2010,1000 t,7831.0,1430.0,89.0,5454.0,5579.0,419.0,3679.0,76.0,4.0
5204,Central America,2011,1000 t,7961.0,1968.0,95.0,5614.0,6301.0,249.0,3630.0,63.0,-2.0
5206,Caribbean,2006,1000 t,1917.0,79.0,321.0,1507.0,2000.0,71.0,,,-3.0
5206,Caribbean,2007,1000 t,1938.0,100.0,382.0,1467.0,2016.0,72.0,,,21.0
5206,Caribbean,2008,1000 t,2010.0,65.0,373.0,1536.0,2098.0,78.0,,,-24.0
5206,Caribbean,2009,1000 t,1941.0,66.0,424.0,1412.0,2043.0,77.0,,,-36.0
5206,Caribbean,2010,1000 t,2140.0,68.0,518.0,1515.0,2205.0,86.0,,,3.0
5206,Caribbean,2011,1000 t,1984.0,56.0,443.0,1434.0,2064.0,85.0,,,-24.0
5207,South America,2006,1000 t,24009.0,11348.0,617.0,20995.0,12982.0,1377.0,20332.0,894.0,2044.0
5207,South America,2007,1000 t,24453.0,11656.0,417.0,21633.0,14257.0,1467.0,23588.0,848.0,-1737.0
5207,South America,2008,1000 t,24912.0,12139.0,548.0,21966.0,13656.0,1563.0,18384.0,744.0,5012.0
5207,South America,2009,1000 t,25264.0,9067.0,814.0,22155.0,12743.0,1473.0,18699.0,802.0,2889.0
5207,South America,2010,1000 t,25769.0,9416.0,531.0,22751.0,13989.0,1604.0,26950.0,829.0,-5754.0
5207,South America,2011,1000 t,26054.0,14204.0,920.0,22910.0,13732.0,1503.0,25846.0,666.0,680.0
53,Benin,2006,1000 t,47.0,5.0,,46.0,62.0,1.0,,,-10.0
53,Benin,2007,1000 t,42.0,9.0,,41.0,50.0,1.0,,,0.0
53,Benin,2008,1000 t,69.0,4.0,,67.0,73.0,1.0,,,0.0
53,Benin,2009,1000 t,65.0,3.0,,63.0,58.0,1.0,,,10.0
53,Benin,2010,1000 t,69.0,1.0,,68.0,70.0,1.0,,,0.0
53,Benin,2011,1000 t,86.0,6.0,,84.0,92.0,2.0,,,0.0
5300,Asia,2006,1000 t,306444.0,13331.0,21431.0,250942.0,53428.0,12895.0,271739.0,14159.0,-5393.0
5300,Asia,2007,1000 t,308907.0,17765.0,22121.0,252225.0,50171.0,12928.0,283279.0,14018.0,-6778.0
5300,Asia,2008,1000 t,309439.0,12946.0,21291.0,252991.0,51890.0,13650.0,272406.0,13916.0,-1911.0
5300,Asia,2009,1000 t,320186.0,12517.0,29237.0,252527.0,62172.0,15073.0,296334.0,15241.0,-25803.0
5300,Asia,2010,1000 t,327858.0,17093.0,31221.0,258483.0,57190.0,14411.0,286988.0,15154.0,773.0
5300,Asia,2011,1000 t,346487.0,17040.0,47529.0,259642.0,63467.0,15237.0,306180.0,15318.0,-6120.0
5301,Central Asia,2006,1000 t,19887.0,5671.0,6484.0,8744.0,2017.0,1047.0,24300.0,2640.0,-760.0
5301,Central Asia,2007,1000 t,20396.0,8098.0,6934.0,8589.0,2893.0,1155.0,26722.0,2753.0,-1121.0
5301,Central Asia,2008,1000 t,19534.0,7287.0,6346.0,8865.0,3266.0,989.0,22590.0,2411.0,965.0
5301,Central Asia,2009,1000 t,21527.0,6201.0,7283.0,8990.0,3177.0,1210.0,28035.0,3087.0,-3484.0
5301,Central Asia,2010,1000 t,20880.0,8165.0,6229.0,9276.0,3398.0,800.0,20115.0,3058.0,5533.0
5301,Central Asia,2011,1000 t,22236.0,5504.0,7638.0,9002.0,4187.0,1416.0,32086.0,2991.0,-8534.0
5302,Eastern Asia,2006,1000 t,116554.0,2493.0,7151.0,99841.0,12060.0,2896.0,109636.0,4191.0,-2649.0
5302,Eastern Asia,2007,1000 t,117058.0,4174.0,8164.0,99242.0,11517.0,2741.0,110520.0,4155.0,-805.0
5302,Eastern Asia,2008,1000 t,116483.0,1103.0,8754.0,97131.0,11026.0,3153.0,113741.0,4457.0,-7180.0
5302,Eastern Asia,2009,1000 t,119789.0,1011.0,13977.0,94890.0,12348.0,3101.0,116365.0,4748.0,-7913.0
5302,Eastern Asia,2010,1000 t,123585.0,1085.0,16574.0,96068.0,13759.0,3104.0,116302.0,4748.0,-5392.0
5302,Eastern Asia,2011,1000 t,139073.0,1178.0,30607.0,97358.0,15114.0,3253.0,118767.0,4746.0,6370.0
5303,Southern Asia,2006,1000 t,120961.0,1098.0,3769.0,104402.0,12471.0,5957.0,110787.0,5283.0,-1199.0
5303,Southern Asia,2007,1000 t,122951.0,2067.0,3350.0,106470.0,7881.0,6351.0,121724.0,5163.0,-4587.0
5303,Southern Asia,2008,1000 t,125755.0,995.0,2712.0,109633.0,9652.0,6705.0,112525.0,5119.0,4574.0
5303,Southern Asia,2009,1000 t,127720.0,634.0,3145.0,109720.0,14129.0,7588.0,125454.0,5467.0,-11229.0
5303,Southern Asia,2010,1000 t,130527.0,1433.0,3131.0,113009.0,7305.0,7363.0,124604.0,5403.0,51.0
5303,Southern Asia,2011,1000 t,130659.0,5167.0,3081.0,112941.0,6478.0,7216.0,126872.0,5638.0,2476.0
5304,South-eastern Asia,2006,1000 t,11873.0,647.0,1457.0,10096.0,13184.0,136.0,141.0,6.0,-804.0
5304,South-eastern Asia,2007,1000 t,11339.0,675.0,1258.0,9765.0,12463.0,139.0,156.0,6.0,-605.0
5304,South-eastern Asia,2008,1000 t,10624.0,681.0,1211.0,9108.0,10193.0,133.0,174.0,6.0,937.0
5304,South-eastern Asia,2009,1000 t,12560.0,646.0,2167.0,10070.0,13057.0,148.0,183.0,6.0,-34.0
5304,South-eastern Asia,2010,1000 t,14053.0,789.0,2563.0,11149.0,14049.0,167.0,185.0,6.0,608.0
5304,South-eastern Asia,2011,1000 t,14917.0,835.0,3184.0,11401.0,15711.0,175.0,174.0,6.0,-132.0
5305,Western Asia,2006,1000 t,37169.0,3422.0,2570.0,27858.0,13696.0,2859.0,26875.0,2039.0,19.0
5305,Western Asia,2007,1000 t,37163.0,2752.0,2415.0,28158.0,15417.0,2542.0,24156.0,1940.0,341.0
5305,Western Asia,2008,1000 t,37043.0,2880.0,2269.0,28254.0,17754.0,2669.0,23376.0,1922.0,-1207.0
5305,Western Asia,2009,1000 t,38590.0,4025.0,2665.0,28857.0,19461.0,3026.0,26297.0,1932.0,-3142.0
5305,Western Asia,2010,1000 t,38813.0,5621.0,2723.0,28981.0,18680.0,2977.0,25781.0,1938.0,-27.0
5305,Western Asia,2011,1000 t,39602.0,4356.0,3019.0,28941.0,21978.0,3178.0,28282.0,1937.0,-6300.0
54,Denmark,2006,1000 t,4842.0,942.0,3991.0,573.0,671.0,144.0,4802.0,129.0,312.0
54,Denmark,2007,1000 t,4620.0,1004.0,3837.0,513.0,564.0,135.0,4519.0,129.0,541.0
54,Denmark,2008,1000 t,4272.0,599.0,3419.0,575.0,774.0,151.0,5019.0,122.0,-922.0
54,Denmark,2009,1000 t,4415.0,1743.0,3529.0,564.0,845.0,178.0,5940.0,138.0,-628.0
54,Denmark,2010,1000 t,4833.0,1752.0,3929.0,603.0,836.0,152.0,5060.0,143.0,688.0
54,Denmark,2011,1000 t,4779.0,1058.0,3925.0,562.0,787.0,145.0,4831.0,140.0,220.0
5400,Europe,2006,1000 t,177382.0,65002.0,70158.0,79944.0,40883.0,3679.0,191708.0,13634.0,9793.0
5400,Europe,2007,1000 t,173101.0,60346.0,65144.0,79256.0,40568.0,3756.0,189737.0,14488.0,3143.0
5400,Europe,2008,1000 t,201331.0,74340.0,89667.0,79883.0,41152.0,4787.0,248146.0,15129.0,-13627.0
5400,Europe,2009,1000 t,187209.0,92689.0,76826.0,79946.0,46974.0,4111.0,228566.0,14211.0,4358.0
5400,Europe,2010,1000 t,171011.0,83067.0,59200.0,81351.0,47032.0,4320.0,201569.0,13887.0,5477.0
5400,Europe,2011,1000 t,177893.0,78955.0,66659.0,80659.0,45272.0,4378.0,224033.0,13415.0,-12457.0
5401,Eastern Europe,2006,1000 t,71634.0,22095.0,21468.0,36271.0,3663.0,1598.0,85754.0,9981.0,4313.0
5401,Eastern Europe,2007,1000 t,71899.0,20537.0,20740.0,35736.0,4216.0,1675.0,88166.0,10808.0,53.0
5401,Eastern Europe,2008,1000 t,93473.0,28888.0,40641.0,35294.0,3760.0,2322.0,126152.0,11454.0,-7551.0
5401,Eastern Europe,2009,1000 t,80496.0,42255.0,30127.0,35067.0,3129.0,1613.0,114626.0,10790.0,4997.0
5401,Eastern Europe,2010,1000 t,68191.0,27726.0,17372.0,35592.0,3406.0,2021.0,89328.0,10532.0,3182.0
5401,Eastern Europe,2011,1000 t,72556.0,29818.0,22339.0,35068.0,3825.0,2089.0,113071.0,10039.0,-14522.0
5402,Northern Europe,2006,1000 t,24933.0,5350.0,13127.0,9291.0,4716.0,600.0,24986.0,751.0,581.0
5402,Northern Europe,2007,1000 t,24885.0,5553.0,12944.0,9228.0,4870.0,593.0,24451.0,799.0,1117.0
5402,Northern Europe,2008,1000 t,25246.0,7478.0,12435.0,9444.0,5531.0,676.0,29736.0,794.0,-2543.0
5402,Northern Europe,2009,1000 t,25228.0,8592.0,12835.0,9462.0,5992.0,653.0,27628.0,813.0,200.0
5402,Northern Europe,2010,1000 t,25798.0,9397.0,12957.0,9549.0,5736.0,613.0,26879.0,836.0,2580.0
5402,Northern Europe,2011,1000 t,25637.0,6899.0,13133.0,9416.0,5208.0,669.0,27696.0,839.0,-368.0
5403,Southern Europe,2006,1000 t,29068.0,5835.0,9065.0,17518.0,17568.0,479.0,18315.0,1417.0,-981.0
5403,Southern Europe,2007,1000 t,28834.0,6008.0,8806.0,17575.0,14973.0,567.0,18920.0,1316.0,950.0
5403,Southern Europe,2008,1000 t,29769.0,5451.0,9151.0,17880.0,15314.0,698.0,21711.0,1347.0,-1804.0
5403,Southern Europe,2009,1000 t,29080.0,6140.0,8425.0,18168.0,18312.0,695.0,17311.0,1085.0,-403.0
5403,Southern Europe,2010,1000 t,28618.0,6494.0,8252.0,18117.0,17174.0,540.0,17704.0,1060.0,235.0
5403,Southern Europe,2011,1000 t,29332.0,6610.0,8870.0,18234.0,16752.0,535.0,19214.0,1032.0,-24.0
5404,Western Europe,2006,1000 t,51747.0,31722.0,26497.0,16863.0,14936.0,1003.0,62653.0,1486.0,5880.0
5404,Western Europe,2007,1000 t,47484.0,28249.0,22654.0,16717.0,16509.0,922.0,58200.0,1565.0,1024.0
5404,Western Europe,2008,1000 t,52844.0,32522.0,27440.0,17265.0,16548.0,1091.0,70547.0,1534.0,-1728.0
5404,Western Europe,2009,1000 t,52404.0,35702.0,25439.0,17249.0,19541.0,1151.0,69001.0,1523.0,-436.0
5404,Western Europe,2010,1000 t,48404.0,39450.0,20618.0,18093.0,20716.0,1146.0,67658.0,1460.0,-520.0
5404,Western Europe,2011,1000 t,50368.0,35628.0,22317.0,17941.0,19488.0,1085.0,64052.0,1505.0,2457.0
55,Dominica,2006,1000 t,6.0,0.0,0.0,6.0,7.0,0.0,,,-1.0
55,Dominica,2007,1000 t,6.0,0.0,0.0,6.0,8.0,0.0,,,-1.0
55,Dominica,2008,1000 t,6.0,0.0,0.0,6.0,7.0,0.0,,,-1.0
55,Dominica,2009,1000 t,6.0,0.0,0.0,6.0,7.0,0.0,,,-1.0
55,Dominica,2010,1000 t,6.0,0.0,0.0,5.0,4.0,0.0,,,2.0
55,Dominica,2011,1000 t,6.0,0.0,0.0,6.0,5.0,0.0,,,1.0
5500,Oceania,2006,1000 t,8087.0,15494.0,4724.0,1832.0,846.0,143.0,11083.0,638.0,11651.0
5500,Oceania,2007,1000 t,7292.0,7257.0,3741.0,1898.0,862.0,174.0,13914.0,686.0,-227.0
5500,Oceania,2008,1000 t,8226.0,8739.0,4407.0,2038.0,806.0,251.0,21764.0,704.0,-5604.0
5500,Oceania,2009,1000 t,6196.0,15344.0,2233.0,2154.0,748.0,254.0,22059.0,685.0,-1268.0
5500,Oceania,2010,1000 t,8067.0,16263.0,4077.0,2135.0,790.0,262.0,22583.0,705.0,957.0
5500,Oceania,2011,1000 t,6936.0,17888.0,2773.0,2179.0,814.0,313.0,27793.0,672.0,-3783.0
5501,Australia and New Zealand,2006,1000 t,7893.0,15447.0,4721.0,1688.0,584.0,139.0,11083.0,638.0,11672.0
5501,Australia and New Zealand,2007,1000 t,7101.0,7207.0,3738.0,1753.0,609.0,170.0,13914.0,686.0,-215.0
5501,Australia and New Zealand,2008,1000 t,8032.0,8695.0,4404.0,1890.0,573.0,247.0,21764.0,704.0,-5610.0
5501,Australia and New Zealand,2009,1000 t,6004.0,15296.0,2230.0,2005.0,530.0,250.0,22059.0,685.0,-1290.0
5501,Australia and New Zealand,2010,1000 t,7864.0,16210.0,4074.0,1982.0,581.0,258.0,22583.0,705.0,910.0
5501,Australia and New Zealand,2011,1000 t,6725.0,17841.0,2770.0,2018.0,581.0,309.0,27793.0,672.0,-3808.0
5502,Melanesia,2006,1000 t,144.0,47.0,3.0,113.0,213.0,4.0,0.0,0.0,-22.0
5502,Melanesia,2007,1000 t,142.0,49.0,3.0,113.0,203.0,4.0,0.0,0.0,-12.0
5502,Melanesia,2008,1000 t,140.0,45.0,3.0,115.0,180.0,4.0,0.0,0.0,4.0
5502,Melanesia,2009,1000 t,141.0,48.0,3.0,116.0,166.0,4.0,0.0,0.0,22.0
5502,Melanesia,2010,1000 t,149.0,54.0,3.0,119.0,154.0,4.0,0.0,0.0,48.0
5502,Melanesia,2011,1000 t,158.0,47.0,3.0,127.0,182.0,4.0,0.0,0.0,24.0
5503,Micronesia,2006,1000 t,6.0,0.0,,5.0,5.0,,,,0.0
5503,Micronesia,2007,1000 t,6.0,0.0,,5.0,5.0,,,,0.0
5503,Micronesia,2008,1000 t,6.0,0.0,,5.0,5.0,,,,1.0
5503,Micronesia,2009,1000 t,7.0,0.0,,6.0,7.0,,,,0.0
5503,Micronesia,2010,1000 t,7.0,0.0,,6.0,7.0,,,,0.0
5503,Micronesia,2011,1000 t,6.0,0.0,,5.0,6.0,,,,0.0
5504,Polynesia,2006,1000 t,44.0,0.0,,26.0,44.0,0.0,,,1.0
5504,Polynesia,2007,1000 t,44.0,0.0,,27.0,45.0,0.0,,,-1.0
5504,Polynesia,2008,1000 t,48.0,0.0,,28.0,48.0,0.0,,,1.0
5504,Polynesia,2009,1000 t,44.0,0.0,,27.0,44.0,0.0,,,0.0
5504,Polynesia,2010,1000 t,47.0,0.0,,28.0,48.0,0.0,,,-1.0
5504,Polynesia,2011,1000 t,46.0,0.0,,29.0,46.0,0.0,,,1.0
56,Dominican Republic,2006,1000 t,401.0,6.0,164.0,229.0,438.0,8.0,,,-30.0
56,Dominican Republic,2007,1000 t,425.0,7.0,170.0,247.0,442.0,8.0,,,-10.0
56,Dominican Republic,2008,1000 t,425.0,4.0,176.0,241.0,428.0,7.0,,,0.0
56,Dominican Republic,2009,1000 t,427.0,7.0,233.0,186.0,434.0,8.0,,,0.0
56,Dominican Republic,2010,1000 t,625.0,7.0,325.0,288.0,631.0,11.0,,,0.0
56,Dominican Republic,2011,1000 t,568.0,8.0,250.0,306.0,632.0,11.0,,,-56.0
57,Belarus,2006,1000 t,1477.0,6.0,611.0,671.0,408.0,42.0,1075.0,86.0,0.0
57,Belarus,2007,1000 t,1762.0,26.0,902.0,637.0,404.0,52.0,1397.0,103.0,-12.0
57,Belarus,2008,1000 t,2289.0,69.0,1402.0,592.0,296.0,69.0,2045.0,112.0,17.0
57,Belarus,2009,1000 t,2137.0,13.0,1251.0,543.0,171.0,63.0,1979.0,108.0,0.0
57,Belarus,2010,1000 t,1782.0,84.0,902.0,628.0,126.0,54.0,1739.0,118.0,0.0
57,Belarus,2011,1000 t,2158.0,48.0,1182.0,624.0,74.0,67.0,2132.0,136.0,0.0
5707,European Union (27),2006,1000 t,108398.0,46956.0,47388.0,45405.0,35022.0,2328.0,112793.0,5105.0,7540.0
5707,European Union (27),2007,1000 t,105486.0,40693.0,45083.0,44970.0,34951.0,2218.0,107883.0,5086.0,3345.0
5707,European Union (27),2008,1000 t,112074.0,49833.0,49118.0,45865.0,35782.0,2797.0,133973.0,5231.0,-7847.0
5707,European Union (27),2009,1000 t,110584.0,57811.0,47240.0,46273.0,41781.0,2613.0,125404.0,5026.0,1210.0
5707,European Union (27),2010,1000 t,107871.0,61136.0,43299.0,47115.0,41977.0,2870.0,122696.0,4883.0,4334.0
5707,European Union (27),2011,1000 t,109816.0,54371.0,44817.0,46963.0,40218.0,2744.0,123635.0,4848.0,336.0
58,Ecuador,2006,1000 t,587.0,4.0,1.0,513.0,583.0,1.0,8.0,2.0,0.0
58,Ecuador,2007,1000 t,510.0,4.0,1.0,506.0,505.0,1.0,9.0,2.0,0.0
58,Ecuador,2008,1000 t,536.0,3.0,0.0,532.0,531.0,1.0,8.0,1.0,0.0
58,Ecuador,2009,1000 t,549.0,3.0,1.0,545.0,541.0,1.0,11.0,2.0,0.0
58,Ecuador,2010,1000 t,591.0,3.0,1.0,586.0,667.0,1.0,8.0,1.0,-80.0
58,Ecuador,2011,1000 t,606.0,3.0,1.0,600.0,623.0,1.0,6.0,2.0,-20.0
5801,Least Developed Countries,2006,1000 t,20740.0,237.0,215.0,18184.0,12978.0,1311.0,8961.0,582.0,-961.0
5801,Least Developed Countries,2007,1000 t,21691.0,377.0,193.0,18727.0,12775.0,1493.0,10678.0,587.0,-1385.0
5801,Least Developed Countries,2008,1000 t,21798.0,366.0,171.0,19016.0,12191.0,1180.0,8594.0,574.0,1379.0
