year,month,scenario,wm_price_index,harvest_mmt,consumption_mmt,producer_storage_mmt,consumer_storage_mmt,sales_foreign_mmt
2005,5,harvest,1.3501328208233674,62.234550299999995,54.1421934,74.83873859999999,141.63637279999998,8.002432200000001
2005,6,harvest,1.2683336740123872,108.25505530000001,54.208330100000005,131.6381273,138.3713634,7.7549131
2005,7,harvest,1.143762977393299,154.70189589999998,54.2564742,231.47260370000004,135.57055619999997,9.587082200000001
2005,8,harvest,1.1012655838346408,121.89235710000001,54.672742799999995,301.8406006000001,135.76523280000004,8.8976437
2005,9,harvest,1.0934246261236948,42.5835957,53.961180600000006,293.47767859999993,133.3284121,8.311198099999999
2005,10,harvest,1.0372743627006022,14.846352999999997,52.4599302,257.3859892,131.81499939999998,8.186838600000002
2005,11,harvest,0.9948633437258126,14.369488099999998,50.6006803,221.004769,132.15236130000002,10.762396299999999
2005,12,harvest,1.024015227715012,14.6863034,49.438119900000004,185.37937409999995,133.46495000000002,12.966925799999999
2006,1,harvest,1.0580457666427454,6.7020157000000005,49.6201958,144.0658475,134.1564526,11.341830299999998
2006,2,harvest,1.06481363283707,13.791397700000001,49.52974430000001,104.7827393,132.64225040000002,9.892185900000001
2006,3,harvest,1.1176261033790724,41.746001299999996,50.609602699999996,88.2470636,135.10715370000003,15.732238300000002
2006,4,harvest,1.3178099249468982,26.2632695,52.9748716,60.14320730000001,140.41395930000002,16.7473694
2006,5,harvest,1.360730837773787,66.1510464,54.0666135,75.66676480000001,140.71447119999996,6.166806899999999
2006,6,harvest,1.3370214839153267,111.0627524,54.2702553,135.1534918,137.0717049,7.151130500000001
2006,7,harvest,1.2332758948782045,141.37070060000002,54.279823400000005,223.48119859999997,134.3679065,8.944379000000001
2006,8,harvest,1.1983500524336896,113.47701220000002,54.308931599999994,286.01882179999996,133.10196829999998,9.4596625
2006,9,harvest,1.1744919001556042,41.2007927,53.4803261,277.4309951999999,130.56103099999999,8.4252103
2006,10,harvest,1.1205040236332113,13.543202400000002,51.673188999999994,240.99810270000006,128.6764608,8.3256391
2006,11,harvest,1.0801073337234066,10.7797551,49.55598309999999,200.0947578,129.09657269999997,11.5646795
2006,12,harvest,1.130332796192344,10.8542,48.5215329,160.2074064,132.25814019999996,13.9121387
2007,1,harvest,1.2021322041722222,5.0625808,48.82634759999999,118.58197609999999,134.17334409999998,11.734330799999999
2007,2,harvest,1.2734103607520342,14.385019400000001,48.70035680000001,80.86700790000003,132.1609985,10.751262999999998
2007,3,harvest,1.3996871692479533,44.7375766,49.67914280000001,68.00210040000002,134.58184329999997,11.0361902
2007,4,harvest,1.6344859891908712,27.884525800000002,51.79564839999999,50.04724499999999,140.38867960000002,9.685220300000001
2007,5,harvest,1.5810011135598638,64.35236330000001,52.613317200000004,69.92814170000001,133.6147432,5.9013712
2007,6,harvest,1.4466312169897952,110.7837049,52.4118189,125.80431360000001,125.6743915,8.107512100000001
2007,7,harvest,1.2597692524740416,140.6755506,53.0068716,207.26667270000002,127.57505269999999,10.608141499999999
2007,8,harvest,1.2063246245883088,110.50585040000001,53.9901915,265.5283516,132.7980526,9.6780875
2007,9,harvest,1.1882630194748744,42.662614500000004,53.372724600000005,258.12135430000006,131.66949929999996,8.8362626
2007,10,harvest,1.1296626612641694,13.562845799999998,51.9214144,221.21078100000005,129.817697,8.8757473
2007,11,harvest,1.0856953082190774,12.0656842,50.078025,181.0275961,130.21309069999998,12.6102351
2007,12,harvest,1.1261633086977778,12.5679153,48.80283729999999,145.3297508,133.6591228,12.448673600000001
