crop,year,country,my_month,model_stock,model_cons,psd_stock,psd_cons,stock_ratio,cons_ratio,psd_dstock,model_dstock,psd_dcons,model_dcons
wheat,2010,Kazakhstan,6,1.8714335169202376,7.313024039858165,2.882,6.7,0.6493523653435939,1.0914961253519648,-25.44690265486726,7.775765049472627,-13.27433628318584,2.1678279418445014
wheat,2011,Kazakhstan,6,1.20631141379355,6.694436010170516,6.176,7.6000000000000005,0.19532244394325615,0.8808468434434888,43.725663716814154,-8.829054466283463,11.94690265486726,-8.211345526827206
wheat,2006,Mexico,5,1.4807102112434065,5.723747605846431,0.393,6.2,,0.9231850977171663,,,,
wheat,2007,Mexico,5,1.6117938935723704,5.021097952594114,0.367,5.5,,0.912926900471657,-0.40998685939553264,2.067022586002058,-11.03810775295664,-11.07988940739528
wheat,2008,Mexico,5,1.963030062350101,5.290199180176941,0.517,6.0,3.796963370116249,0.8816998633628236,2.365308804204994,5.5385466824346485,7.884362680683313,4.243383352160221
wheat,2009,Mexico,5,1.9269802570422634,6.018730762017005,0.6900000000000001,6.3,2.7927250102061785,0.9553540892090484,2.727989487516427,-0.5684594792300267,4.730617608409984,11.488014431117954
wheat,2010,Mexico,5,1.5283744631512393,6.049155741595838,0.5,6.45,,0.9378536033481919,-2.9960578186596596,-6.28550529131707,2.3653088042049997,0.4797631471038082
wheat,2011,Mexico,5,1.5129175110530135,5.405091247715912,0.758,7.6000000000000005,1.995933391890519,0.7111962168047252,4.068331143232589,-0.24373643256072114,18.134034165571624,-10.156076119000142
wheat,2006,Nigeria,5,0.0,2.8967075790024075,0.2,3.365,,0.8608343474004182,,,,
wheat,2007,Nigeria,5,0.0,2.3850268311999425,0.1,2.833,,0.841873219625818,-3.011141222523337,0.0,-16.01927130382415,-15.407429924795697
wheat,2008,Nigeria,5,0.0,2.6716343947906696,0.2,3.02,,0.884647150592937,3.011141222523337,0.0,5.630834086118634,8.630158494150168
wheat,2009,Nigeria,5,0.0,3.1061400716335292,0.2,3.54,,0.8774406982015619,0.0,0.0,15.65793435712135,13.083579549619383
